timestamp,open,high,low,close,volume
2023-06-15,0.060413,0.061604,0.059738,0.060653,1160000000.0
2023-06-14,0.061725,0.062178,0.058498,0.060413,988860000.0
2023-06-13,0.061436,0.062642,0.060637,0.061726,721040000.0
2023-06-12,0.061528,0.06169,0.06009,0.061436,788590000.0
2023-06-11,0.061765,0.062847,0.061089,0.061528,875000000.0
2023-06-10,0.069462,0.070869,0.055888,0.061765,3580000000.0
2023-06-09,0.067941,0.071069,0.067451,0.069462,914850000.0
2023-06-08,0.067284,0.068448,0.066998,0.067941,523929999.99999994
2023-06-07,0.07025,0.070291,0.066743,0.067284,903490000.0
2023-06-06,0.066441,0.071971,0.065983,0.07025,1490000000.0
2023-06-05,0.072481,0.072684,0.063674,0.066441,1740000000.0
2023-06-04,0.072709,0.073299,0.072368,0.072487,361800000.0
2023-06-03,0.072571,0.072974,0.072207,0.072708,297370000.0
2023-06-02,0.071427,0.073268,0.071052,0.072571,519350000.0
2023-06-01,0.071659,0.072173,0.070783,0.071434,485330000.0
2023-05-31,0.072312,0.072673,0.070738,0.071661,574920000.0
2023-05-30,0.073136,0.073449,0.072153,0.072312,682570000.0
2023-05-29,0.073537,0.073975,0.072721,0.073135,414390000.0
2023-05-28,0.072608,0.073959,0.071889,0.073537,564400000.0
2023-05-27,0.070962,0.073366,0.070839,0.072608,474840000.0
2023-05-26,0.070882,0.071349,0.070382,0.070962,558070000.0
2023-05-25,0.07065,0.071011,0.06889,0.070884,652660000.0
2023-05-24,0.072877,0.072881,0.069765,0.070656,814180000.0
2023-05-23,0.07292,0.073901,0.072465,0.07288,471060000.0
2023-05-22,0.072114,0.073976,0.07099,0.07292,651390000.0
2023-05-21,0.073628,0.073979,0.071991,0.072114,409630000.0
2023-05-20,0.073494,0.073846,0.073085,0.073629,289950000.0
2023-05-19,0.07343,0.074024,0.07303,0.073494,484320000.0
2023-05-18,0.074833,0.074892,0.071695,0.07343,1060000000.0
2023-05-17,0.072751,0.075424,0.07234,0.074784,1090000000.0
2023-05-16,0.071952,0.073238,0.070924,0.072751,578780000.0
2023-05-15,0.071967,0.073549,0.070961,0.071953,728580000.0
2023-05-14,0.071666,0.072629,0.071219,0.071967,363440000.0
2023-05-13,0.072367,0.072398,0.071357,0.071665,434510000.0
2023-05-12,0.071957,0.072616,0.069362,0.072369,1290000000.0
2023-05-11,0.07313,0.07316,0.069324,0.071955,1180000000.0
2023-05-10,0.073115,0.074658,0.070594,0.073154,1190000000.0
2023-05-09,0.072416,0.073341,0.07213,0.073114,770900000.0
2023-05-08,0.076502,0.077086,0.070287,0.072415,1490000000.0
2023-05-07,0.076741,0.077487,0.076277,0.076502,615950000.0
2023-05-06,0.080203,0.080454,0.07591,0.076741,1140000000.0
2023-05-05,0.07839,0.081456,0.077674,0.080201,1070000000.0000001
2023-05-04,0.079603,0.079702,0.077972,0.07839,709510000.0
2023-05-03,0.078774,0.080652,0.077172,0.079598,865380000.0
2023-05-02,0.078823,0.07907,0.077674,0.078774,589720000.0
2023-05-01,0.079462,0.080007,0.07739,0.078824,933490000.0
2023-04-30,0.081576,0.081693,0.079283,0.079462,720750000.0
2023-04-29,0.080332,0.081909,0.080205,0.081576,723160000.0
2023-04-28,0.080137,0.080601,0.079233,0.080334,642710000.0
2023-04-27,0.078592,0.080922,0.0784,0.080137,1340000000.0
2023-04-26,0.079745,0.083459,0.0753,0.078608,2380000000.0
2023-04-25,0.078744,0.079944,0.077568,0.079745,882190000.0
2023-04-24,0.078778,0.080006,0.077237,0.07875,1050000000.0
2023-04-23,0.08027,0.080729,0.076911,0.078778,995770000.0
2023-04-22,0.078427,0.080936,0.078187,0.08027,1040000000.0
2023-04-21,0.083894,0.084663,0.077244,0.078427,2780000000.0
2023-04-20,0.087892,0.093238,0.082759,0.083894,5810000000.0
2023-04-19,0.093951,0.094129,0.085836,0.087892,3690000000.0
2023-04-18,0.091394,0.094664,0.089817,0.093953,2230000000.0
2023-04-17,0.09047,0.094702,0.088289,0.091392,3730000000.0
2023-04-16,0.088894,0.091754,0.087765,0.090465,1530000000.0
2023-04-15,0.088684,0.090512,0.087233,0.08889,1130000000.0
2023-04-14,0.087344,0.091169,0.085505,0.088707,2900000000.0
2023-04-13,0.083406,0.08879,0.082866,0.087344,2350000000.0
2023-04-12,0.084133,0.084487,0.081099,0.083398,2190000000.0
2023-04-11,0.084794,0.085791,0.083623,0.08413,1290000000.0
2023-04-10,0.083194,0.085402,0.082332,0.084797,1240000000.0
2023-04-09,0.081359,0.083846,0.081194,0.083197,1140000000.0
2023-04-08,0.082232,0.083827,0.080629,0.081359,1490000000.0
2023-04-07,0.085415,0.086143,0.081623,0.082243,2810000000.0
2023-04-06,0.092717,0.092717,0.084748,0.08541,4190000000.0000005
2023-04-05,0.095163,0.099134,0.091265,0.092715,4230000000.0000005
2023-04-04,0.09604,0.103232,0.09233,0.095163,8930000000.0
2023-04-03,0.079022,0.10406,0.076252,0.09604,10600000000.0
2023-04-02,0.081822,0.085483,0.077413,0.079023,2650000000.0
2023-04-01,0.076982,0.083261,0.075934,0.081822,2280000000.0
2023-03-31,0.074226,0.077803,0.073524,0.076984,1050000000.0
2023-03-30,0.075613,0.076767,0.073506,0.074226,1090000000.0
2023-03-29,0.073807,0.076822,0.073512,0.075617,1270000000.0
2023-03-28,0.072865,0.074025,0.071746,0.07376,845610000.0
2023-03-27,0.074375,0.07596,0.071345,0.072863,1430000000.0
2023-03-26,0.07406,0.075391,0.073404,0.074377,633050000.0
2023-03-25,0.074573,0.075966,0.072577,0.074055,828970000.0
2023-03-24,0.077387,0.077498,0.073103,0.074573,1150000000.0
2023-03-23,0.073843,0.078919,0.072986,0.077387,2180000000.0
2023-03-22,0.076685,0.077821,0.071648,0.073851,2530000000.0
2023-03-21,0.071342,0.077779,0.070404,0.076685,1970000000.0
2023-03-20,0.074541,0.075558,0.070528,0.071345,1370000000.0
2023-03-19,0.072959,0.076498,0.072959,0.074462,1040000000.0
2023-03-18,0.076443,0.078775,0.072531,0.072959,1910000000.0
2023-03-17,0.072588,0.077228,0.071528,0.076421,1660000000.0
2023-03-16,0.069681,0.074004,0.068919,0.072567,1250000000.0
2023-03-15,0.07464,0.075918,0.067488,0.069682,1910000000.0
2023-03-14,0.072862,0.07755,0.071217,0.074665,2049999999.9999998
2023-03-13,0.070603,0.073532,0.068274,0.072862,1750000000.0
2023-03-12,0.066185,0.070816,0.065486,0.070587,1250000000.0
2023-03-11,0.065794,0.068312,0.063401,0.066185,1510000000.0
2023-03-10,0.065995,0.066144,0.062686,0.065794,1790000000.0
2023-03-09,0.071104,0.072269,0.064118,0.065974,2230000000.0
2023-03-08,0.07403,0.074305,0.070308,0.07112,1090000000.0
2023-03-07,0.07479,0.07596,0.072439,0.074029,1000000000.0
2023-03-06,0.074756,0.075115,0.073332,0.074783,806820000.0
2023-03-05,0.074657,0.076039,0.074301,0.074756,619490000.0
2023-03-04,0.076838,0.077212,0.072659,0.07466,734670000.0
2023-03-03,0.080552,0.080607,0.073579,0.076811,1840000000.0
2023-03-02,0.081944,0.082257,0.079635,0.08054,568700000.0
2023-03-01,0.080809,0.082821,0.080298,0.081945,621100000.0
2023-02-28,0.081354,0.083037,0.079929,0.080792,1110000000.0
2023-02-27,0.082214,0.082256,0.079979,0.081333,751010000.0
2023-02-26,0.080742,0.082567,0.080434,0.082219,583640000.0
2023-02-25,0.080877,0.081993,0.078583,0.080742,926680000.0
2023-02-24,0.084245,0.08497,0.07939,0.080875,1310000000.0
2023-02-23,0.085463,0.086392,0.083568,0.084254,960360000.0
2023-02-22,0.085457,0.087578,0.08289,0.085463,2300000000.0
2023-02-21,0.08829,0.088759,0.084573,0.085457,1320000000.0
2023-02-20,0.087084,0.088669,0.085352,0.08829,1170000000.0
2023-02-19,0.088822,0.089859,0.086073,0.087069,1290000000.0
2023-02-18,0.087703,0.090356,0.086793,0.088822,978840000.0
2023-02-17,0.084901,0.088484,0.084393,0.087689,1100000000.0
2023-02-16,0.089272,0.091886,0.084773,0.08496,2390000000.0
2023-02-15,0.083555,0.089572,0.082673,0.089283,2540000000.0
2023-02-14,0.082033,0.08369,0.080419,0.083554,1140000000.0
2023-02-13,0.082192,0.086367,0.079586,0.082032,2240000000.0
2023-02-12,0.082255,0.085786,0.08125,0.082192,1250000000.0
2023-02-11,0.080924,0.082563,0.080682,0.08225,549610000.0
2023-02-10,0.081454,0.082946,0.07982,0.080922,1450000000.0
2023-02-09,0.09017,0.090927,0.079612,0.081454,2360000000.0
2023-02-08,0.092537,0.093308,0.088645,0.09017,1100000000.0
2023-02-07,0.089549,0.092728,0.089458,0.092537,1140000000.0
2023-02-06,0.092083,0.093233,0.088828,0.089463,1270000000.0
2023-02-05,0.095679,0.096899,0.090594,0.092083,2100000000.0
2023-02-04,0.092877,0.099721,0.092552,0.095672,3020000000.0
2023-02-03,0.090976,0.093325,0.09039,0.092876,1490000000.0
2023-02-02,0.093948,0.09582,0.090279,0.090914,2130000000.0
2023-02-01,0.096109,0.096882,0.088379,0.093957,3290000000.0
2023-01-31,0.088385,0.097679,0.088307,0.096096,4520000000.0
2023-01-30,0.090147,0.092611,0.085046,0.088386,2500000000.0
2023-01-29,0.087772,0.090991,0.087342,0.090147,1350000000.0
2023-01-28,0.087212,0.093131,0.086877,0.087772,1820000000.0
2023-01-27,0.08644,0.087975,0.083999,0.087212,1110000000.0
2023-01-26,0.086543,0.087435,0.084829,0.086429,1140000000.0
2023-01-25,0.083855,0.08804,0.081898,0.086584,1540000000.0
2023-01-24,0.088486,0.090749,0.083152,0.083857,1590000000.0
2023-01-23,0.08824,0.091438,0.086869,0.088486,2000000000.0
2023-01-22,0.084605,0.093162,0.084502,0.08824,2390000000.0
2023-01-21,0.086296,0.088987,0.08437,0.084605,2240000000.0
2023-01-20,0.081607,0.086979,0.080688,0.086305,1360000000.0
2023-01-19,0.080042,0.082122,0.079946,0.081613,1030000000.0
2023-01-18,0.082806,0.089473,0.079614,0.080059,3260000000.0
2023-01-17,0.083687,0.08489,0.082382,0.082799,1060000000.0
2023-01-16,0.086111,0.088064,0.081928,0.083687,1820000000.0
2023-01-15,0.087297,0.08777,0.082923,0.086112,1610000000.0
2023-01-14,0.084519,0.092126,0.084186,0.087368,3610000000.0
2023-01-13,0.080287,0.085061,0.078972,0.084515,1940000000.0
2023-01-12,0.07813,0.081125,0.075406,0.080287,2680000000.0
2023-01-11,0.077807,0.078372,0.074894,0.07813,1520000000.0
2023-01-10,0.075655,0.077807,0.074126,0.077807,1970000000.0
2023-01-09,0.073565,0.079454,0.073031,0.075655,3320000000.0
2023-01-08,0.07216,0.073902,0.07131,0.073574,954110000.0
2023-01-07,0.07242,0.072949,0.071684,0.072156,587150000.0
2023-01-06,0.071485,0.072663,0.069947,0.07242,1260000000.0
2023-01-05,0.07314,0.075177,0.071085,0.071485,1720000000.0
2023-01-04,0.070473,0.073394,0.070209,0.073147,1280000000.0
2023-01-03,0.071382,0.072275,0.069617,0.070477,1110000000.0
2023-01-02,0.070218,0.073037,0.069098,0.07138,1680000000.0
